豬	65
僕	65
槽	65
扌	65
涌	65
绵	65
抖	65
咧	65
媳	65
兜	65
苟	65
湯	65
辵	65
嘗	65
愧	65
绑	65
溫	65
醜	65
曆	65
腳	64
茂	64
肏	64
庙	64
狠	64
遲	64
闆	64
煩	64
悦	64
冤	64
啟	64
扭	64
郑	64
茲	64
阜	63
嘎	63
撑	63
轰	63
怜	63
趟	63
暂	63
餅	63
婦	63
串	63
拐	63
萍	63
遺	63
柱	63
嘢	62
唇	62
攵	62
審	62
骄	62
俞	62
悔	62
埃	62
團	62
黨	62
催	62
乳	62
押	62
蔬	62
遵	62
蒜	62
靖	62
巳	62
趴	62
莉	62
預	62
凛	62
辅	61
纲	61
訴	61
勺	61
薪	61
税	61
胶	61
汁	61
俺	61
岂	61
噢	61
彻	61
宙	61
昂	61
聘	61
贱	61
賞	61
肠	61
嘻	61
辟	61
㞢	61
吊	60
碍	60
煤	60
廢	60
纠	60
浩	60
缀	60
谣	60
筷	60
妄	60
捨	60
肤	60
脉	60
賜	59
崇	59
喇	59
塑	59
绘	59
梵	59
頡	59
娶	59
啼	59
囚	59
逻	59
卒	59
薇	59
馍	59
纹	58
衰	58
奸	58
侃	58
跌	58
蟲	58
宏	58
墓	58
疊	58
浴	58
督	58
鸽	58
慨	58
獅	58
賢	57
尬	57
冂	57
貧	57
葱	57
囉	57
乔	57
羹	57
卯	57
凯	57
侠	57
旺	57
嘿	57
敗	57
穴	57
怡	57
酿	57
妓	57
穆	57
傍	57
壓	57
芬	57
禍	57
涼	57
帳	57
芥	56
匕	56
荀	56
贷	56
契	56
劇	56
宰	56
驶	56
侨	56
渡	56
屑	56
溢	56
蒸	56
違	56
呈	56
佔	56
撕	56
滋	55
嗦	55
帘	55
憾	55
赠	55
贾	55
赋	55
醬	55
昆	55
恥	55
湘	55
畀	55
岗	55
肃	55
坤	55
優	55
訊	55
僧	55
沾	55
旨	55
倚	55
唧	55
掩	55
輛	55
匠	55
翔	55
奢	55
廳	55
咒	55
冊	54
儘	54
兽	54
暧	54
棉	54
牵	54
甩	54
框	54
誓	54
襄	54
贫	54
蹈	54
郡	54
貼	54
億	54
骰	54
寞	54
屯	53
賈	53
喪	53
繼	53
扁	53
紋	53
砂	53
呂	53
葬	53
註	53
泄	53
裳	53
砍	53
芝	53
腻	53
夾	53
棄	53
虐	53
畜	53
叙	53
彈	53
耍	53
洒	53
鄙	53
枉	53
綿	53
蝴	52
萧	52
渊	52
蘆	52
肖	52
岩	52
柏	52
炉	52
卓	52
譬	52
砲	52
憂	52
齋	52
谊	52
駕	52
擇	52
泣	52
脖	51
謙	51
罚	51
濃	51
晦	51
獎	51
卑	51
脂	51
娇	51
層	51
磅	51
榜	51
夂	51
嘲	51
讽	51
胃	51
践	51
陌	51
塊	51
荡	51
軟	51
慌	51
綫	51
悄	51
骤	51
徵	51
穀	50
煞	50
钩	50
酪	50
灿	50
漆	50
蔑	50
滩	50
覃	50
顽	50
腊	50
塘	50
综	50
凰	50
贡	50
棍	50
謹	50
曼	50
刃	50
橋	50
届	50
擒	50
帆	50
叛	50
嗰	50
揭	50
帐	50
戀	50
斥	50
鞭	49
獲	49
诶	49
陣	49
鳴	49
勉	49
杵	49
耕	49
役	49
玻	49
朴	49
瞭	49
烹	49
缝	49
璃	49
癸	49
灌	49
茅	49
醋	49
賽	49
澤	49
蹋	49
尉	49
孜	49
誠	49
賓	49
採	49
孕	49
卌	49
梯	49
裂	49
捐	49
彎	49
稽	48
魯	48
睦	48
劫	48
厘	48
笛	48
韦	48
栏	48
亩	48
吟	48
紛	48
霉	48
裤	48
爵	48
熠	48
愣	48
銷	48
狱	48
魅	48
淑	48
丧	48
熏	48
訪	48
䟠	48
祿	48
恆	47
浦	47
陋	47
